0
2
2
0
2
8
13
4
14
19
9
12
5
14
19
10
14
20
12
24
33
15
11
5
0
0
1
2
1
1
0
0
5
6
9
7
14
8
26
24
14
14
18
19
25
14
5
9
2
0
2
1
0
0
2
4
5
9
11
10
13
22
8
22
24
24
18
19
27
18
9
3
2
3
2
0
1
2
2
2
6
9
11
12
14
24
28
30
22
24
19
24
25
18
16
4
5
0
1
1
3
0
4
3
12
14
9
9
27
18
21
15
13
21
29
43
19
30
17
12
8
4
2
0
0
4
3
3
4
7
11
9
25
20
27
20
22
20
21
30
58
64
22
12
6
5
2
0
1
0
2
1
5
11
14
20
13
21
17
25
19
11
15
26
27
22
6
10
1
4
0
1
2
1
2
0
5
11
15
20
25
33
25
23
21
32
26
32
35
28
22
10
5
5
2
2
2
0
1
3
7
9
14
20
27
22
37
37
34
43
38
42
64
53
25
13
7
4
3
2
2
3
2
4
10
17
8
23
35
30
37
29
28
29
20
38
39
40
45
13
6
4
5
4
2
1
1
1
7
7
26
27
22
27
16
15
17
11
9
13
27
30
33
17
10
7
2
1
1
1
1
3
5
16
19
23
22
30
31
22
21
25
23
25
29
20
28
19
6
9
3
1
1
0
1
2
6
8
16
30
27
34
32
41
24
23
33
36
38
39
23
17
6
2
0
1
0
1
1
5
4
6
19
22
34
36
34
32
25
29
17
34
58
44
27
22
8
6
2
2
6
0
2
3
6
26
24
19
30
63
44
53
54
49
54
61
72
63
49
20
9
2
5
1
1
2
1
7
5
15
25
37
47
62
60
54
58
65
59
77
83
84
40
32
18
4
9
4
3
2
4
2
10
17
40
41
53
49
68
62
57
73
73
106
81
73
52
33
15
10
1
0
0
1
3
1
10
26
40
45
61
87
72
52
50
34
41
31
50
67
66
48
30
18
14
5
1
0
1
2
6
26
28
40
70
66
77
57
51
48
77
77
98
102
65
24
14
11
6
1
4
1
2
5
6
32
53
54
75
87
100
84
103
111
117
131
148
140
95
54
23
13
14
4
2
0
1
3
15
28
52
76
59
84
88
90
67
54
65
77
152
113
55
33
8
4
3
2
1
2
3
8
14
28
59
63
81
93
79
101
92
123
115
121
157
102
81
50
27
17
6
1
3
3
2
10
34
27
39
66
94
108
103
119
119
110
126
168
161
166
117
71
27
16
8
2
0
0
6
10
24
41
63
103
102
116
130
111
114
102
110
163
153
162
88
51
20
11
6
4
4
4
8
13
28
50
57
82
104
125
116
147
86
111
113
170
174
157
99
47
19
12
7
3
2
4
5
20
24
43
79
115
120
131
145
115
108
128
150
165
248
174
101
66
34
12
5
7
3
5
5
7
24
75
95
112
178
171
172
182
189
156
184
208
268
252
171
84
45
21
15
1
1
2
5
12
29
68
112
111
132
170
178
143
138
126
137
149
178
175
93
46
14
11
3
4
3
3
17
21
35
81
74
108
138
204
161
144
183
227
205
273
278
225
107
67
